booking_id,booking_date,date_key,route_id,region,guide_id,party_size,difficulty,duration_hours,discount_flag,discount_pct,price_per_person_ex_vat,sales_ex_vat,vat_amount,sales_inc_vat,staff_cost,margin_amount,margin_pct,season,is_weekend,is_bank_holiday,holiday_division
13492,2024-11-15,20241115,30,peak_district,4,3,moderate,5.0,0,0.0,109.55,328.66,65.73,394.39,106.49,128.07,0.3897,autumn,0,0,england-and-wales
13493,2024-11-18,20241118,30,peak_district,2,3,moderate,5.0,0,0.0,121.74,365.23,73.05,438.28,101.84,179.41,0.4912,autumn,0,0,england-and-wales
13494,2024-11-18,20241118,30,peak_district,3,3,moderate,5.0,0,0.0,118.17,354.5,70.9,425.4,115.93,174.0,0.4908,autumn,0,0,england-and-wales
13495,2024-11-20,20241120,30,peak_district,2,1,moderate,5.0,0,0.0,121.75,121.75,24.35,146.1,41.44,48.93,0.4019,autumn,0,0,england-and-wales
13496,2024-11-21,20241121,30,peak_district,4,4,moderate,5.0,0,0.0,119.45,477.8,95.56,573.36,134.94,238.9,0.5,autumn,0,0,england-and-wales
13497,2024-11-30,20241130,30,peak_district,3,5,moderate,5.0,0,0.0,123.38,616.88,123.38,740.26,192.6,231.68,0.3756,autumn,1,0,england-and-wales
13498,2024-11-30,20241130,30,peak_district,3,3,moderate,5.0,0,0.0,116.77,350.3,70.06,420.37,141.83,136.0,0.3882,autumn,1,0,england-and-wales
13499,2024-11-30,20241130,30,peak_district,1,3,moderate,5.0,1,0.1207,121.58,320.7,64.14,384.85,123.91,96.21,0.3,autumn,1,0,england-and-wales
13500,2024-12-01,20241201,30,peak_district,1,2,moderate,5.0,0,0.0,106.24,212.47,42.49,254.97,72.06,93.9,0.4419,winter,1,0,england-and-wales
13501,2024-12-03,20241203,30,peak_district,2,2,moderate,5.0,0,0.0,126.53,253.06,50.61,303.68,94.86,92.01,0.3636,winter,0,0,england-and-wales
13502,2024-12-03,20241203,30,peak_district,2,4,moderate,5.0,0,0.0,110.81,443.22,88.64,531.87,184.41,154.75,0.3492,winter,0,0,england-and-wales
13503,2024-12-04,20241204,30,peak_district,2,4,moderate,5.0,0,0.0,106.56,426.25,85.25,511.5,136.5,205.57,0.4823,winter,0,0,england-and-wales
13504,2024-12-04,20241204,30,peak_district,1,1,moderate,5.0,0,0.0,110.62,110.62,22.12,132.74,48.71,35.34,0.3195,winter,0,0,england-and-wales
13505,2024-12-06,20241206,30,peak_district,4,6,moderate,5.0,0,0.0,122.33,733.99,146.8,880.79,230.75,367.0,0.5,winter,0,0,england-and-wales
13506,2024-12-06,20241206,30,peak_district,1,2,moderate,5.0,0,0.0,129.6,259.19,51.84,311.03,123.65,88.52,0.3415,winter,0,0,england-and-wales
13507,2024-12-07,20241207,30,peak_district,2,4,moderate,5.0,1,0.1068,116.75,417.14,83.43,500.57,183.25,135.26,0.3242,winter,1,0,england-and-wales
13508,2024-12-10,20241210,30,peak_district,3,4,moderate,5.0,0,0.0,112.24,448.95,89.79,538.74,174.42,144.25,0.3213,winter,0,0,england-and-wales
13509,2024-12-10,20241210,30,peak_district,1,3,moderate,5.0,0,0.0,119.13,357.39,71.48,428.87,166.34,116.54,0.3261,winter,0,0,england-and-wales
13510,2024-12-13,20241213,30,peak_district,3,3,moderate,5.0,0,0.0,105.62,316.86,63.37,380.23,107.01,132.35,0.4177,winter,0,0,england-and-wales
13511,2024-12-16,20241216,30,peak_district,4,4,moderate,5.0,1,0.1018,122.38,439.69,87.94,527.63,211.64,131.91,0.3,winter,0,0,england-and-wales
13512,2024-12-16,20241216,30,peak_district,4,2,moderate,5.0,0,0.0,99.49,198.99,39.8,238.78,73.92,70.83,0.3559,winter,0,0,england-and-wales
13513,2024-12-17,20241217,30,peak_district,2,4,moderate,5.0,0,0.0,118.05,472.21,94.44,566.65,174.72,168.21,0.3562,winter,0,0,england-and-wales
13514,2024-12-17,20241217,30,peak_district,2,5,moderate,5.0,0,0.0,105.23,526.13,105.23,631.36,229.88,177.57,0.3375,winter,0,0,england-and-wales
13515,2024-12-17,20241217,30,peak_district,1,3,moderate,5.0,0,0.0,121.34,364.01,72.8,436.81,136.13,154.03,0.4232,winter,0,0,england-and-wales
13516,2024-12-18,20241218,30,peak_district,3,3,moderate,5.0,0,0.0,120.08,360.25,72.05,432.3,107.32,177.36,0.4923,winter,0,0,england-and-wales
13517,2024-12-19,20241219,30,peak_district,1,1,moderate,5.0,0,0.0,118.64,118.64,23.73,142.37,30.1,58.44,0.4925,winter,0,0,england-and-wales
13518,2024-12-19,20241219,30,peak_district,1,5,moderate,5.0,0,0.0,108.27,541.37,108.27,649.64,194.17,241.57,0.4462,winter,0,0,england-and-wales
13519,2024-12-21,20241221,30,peak_district,4,1,moderate,5.0,0,0.0,115.9,115.9,23.18,139.08,50.56,36.12,0.3116,winter,1,0,england-and-wales
13520,2024-12-23,20241223,30,peak_district,3,1,moderate,5.0,0,0.0,121.04,121.04,24.21,145.25,39.45,53.57,0.4426,winter,0,0,england-and-wales
13521,2024-12-24,20241224,30,peak_district,2,6,moderate,5.0,1,0.1629,106.63,535.55,107.11,642.66,241.92,180.81,0.3376,winter,0,0,england-and-wales
13522,2024-12-27,20241227,30,peak_district,4,3,moderate,5.0,0,0.0,112.62,337.86,67.57,405.44,144.91,121.78,0.3604,winter,0,0,england-and-wales
13523,2024-12-27,20241227,30,peak_district,1,2,moderate,5.0,0,0.0,118.73,237.47,47.49,284.96,97.61,81.25,0.3421,winter,0,0,england-and-wales
13524,2024-12-30,20241230,30,peak_district,2,4,moderate,5.0,0,0.0,125.95,503.79,100.76,604.55,203.89,211.68,0.4202,winter,0,0,england-and-wales
13525,2024-12-30,20241230,30,peak_district,1,4,moderate,5.0,0,0.0,121.12,484.46,96.89,581.35,202.88,175.57,0.3624,winter,0,0,england-and-wales
13526,2024-12-31,20241231,30,peak_district,3,3,moderate,5.0,0,0.0,135.61,406.82,81.36,488.19,144.47,156.76,0.3853,winter,0,0,england-and-wales
13527,2025-01-02,20250102,30,peak_district,4,1,moderate,5.0,0,0.0,117.99,117.99,23.6,141.59,44.03,36.09,0.3058,winter,0,0,england-and-wales
13528,2025-01-02,20250102,30,peak_district,4,2,moderate,5.0,1,0.1603,124.12,208.43,41.69,250.12,71.05,80.81,0.3877,winter,0,0,england-and-wales
13529,2025-01-03,20250103,30,peak_district,2,5,moderate,5.0,0,0.0,121.25,606.26,121.25,727.51,225.71,303.13,0.5,winter,0,0,england-and-wales
13530,2025-01-04,20250104,30,peak_district,2,3,moderate,5.0,0,0.0,114.49,343.46,68.69,412.16,114.99,163.07,0.4748,winter,1,0,england-and-wales
13531,2025-01-04,20250104,30,peak_district,1,1,moderate,5.0,0,0.0,116.53,116.53,23.31,139.83,42.82,42.54,0.365,winter,1,0,england-and-wales
13532,2025-01-04,20250104,30,peak_district,2,3,moderate,5.0,0,0.0,113.57,340.72,68.14,408.86,133.69,135.34,0.3972,winter,1,0,england-and-wales
13533,2025-01-04,20250104,30,peak_district,3,2,moderate,5.0,0,0.0,115.36,230.73,46.15,276.87,92.33,70.66,0.3063,winter,1,0,england-and-wales
13534,2025-01-05,20250105,30,peak_district,3,2,moderate,5.0,0,0.0,117.21,234.42,46.88,281.31,91.38,91.02,0.3883,winter,1,0,england-and-wales
13535,2025-01-05,20250105,30,peak_district,3,5,moderate,5.0,0,0.0,117.39,586.97,117.39,704.37,157.12,293.44,0.4999,winter,1,0,england-and-wales
13536,2025-01-05,20250105,30,peak_district,2,4,moderate,5.0,0,0.0,111.77,447.09,89.42,536.5,208.0,169.75,0.3797,winter,1,0,england-and-wales
13537,2025-01-11,20250111,30,peak_district,2,3,moderate,5.0,0,0.0,114.06,342.17,68.43,410.6,145.6,106.8,0.3121,winter,1,0,england-and-wales
13538,2025-01-12,20250112,30,peak_district,1,3,moderate,5.0,1,0.0848,112.06,307.67,61.53,369.2,128.85,111.11,0.3611,winter,1,0,england-and-wales
13539,2025-01-17,20250117,30,peak_district,3,3,moderate,5.0,0,0.0,105.51,316.52,63.3,379.83,104.35,141.4,0.4467,winter,0,0,england-and-wales
13540,2025-01-17,20250117,30,peak_district,4,1,moderate,5.0,0,0.0,122.09,122.09,24.42,146.5,40.86,56.98,0.4667,winter,0,0,england-and-wales
13541,2025-01-17,20250117,30,peak_district,4,4,moderate,5.0,0,0.0,111.31,445.22,89.04,534.27,176.93,197.72,0.4441,winter,0,0,england-and-wales
13542,2025-01-17,20250117,30,peak_district,3,2,moderate,5.0,0,0.0,115.92,231.84,46.37,278.21,61.59,114.51,0.4939,winter,0,0,england-and-wales
13543,2025-01-20,20250120,30,peak_district,4,1,moderate,5.0,0,0.0,115.98,115.98,23.2,139.17,38.72,50.83,0.4382,winter,0,0,england-and-wales
13544,2025-01-23,20250123,30,peak_district,1,3,moderate,5.0,0,0.0,114.9,344.71,68.94,413.65,131.7,156.62,0.4544,winter,0,0,england-and-wales
13545,2025-01-23,20250123,30,peak_district,1,4,moderate,5.0,0,0.0,119.53,478.11,95.62,573.74,199.49,178.65,0.3737,winter,0,0,england-and-wales
13546,2025-01-25,20250125,30,peak_district,2,4,moderate,5.0,1,0.1533,116.54,394.7,78.94,473.64,150.01,139.06,0.3523,winter,1,0,england-and-wales
13547,2025-01-26,20250126,30,peak_district,2,2,moderate,5.0,0,0.0,117.94,235.88,47.18,283.05,80.89,105.26,0.4463,winter,1,0,england-and-wales
13548,2025-01-28,20250128,30,peak_district,2,4,moderate,5.0,0,0.0,125.12,500.49,100.1,600.59,166.45,250.24,0.5,winter,0,0,england-and-wales
13549,2025-02-02,20250202,30,peak_district,2,4,moderate,5.0,0,0.0,112.4,449.61,89.92,539.54,192.67,187.21,0.4164,winter,1,0,england-and-wales
13550,2025-02-02,20250202,30,peak_district,2,6,moderate,5.0,0,0.0,118.77,712.61,142.52,855.13,267.23,356.3,0.5,winter,1,0,england-and-wales
13551,2025-02-03,20250203,30,peak_district,2,3,moderate,5.0,0,0.0,104.08,312.23,62.45,374.68,104.84,102.55,0.3284,winter,0,0,england-and-wales
13552,2025-02-09,20250209,30,peak_district,4,4,moderate,5.0,0,0.0,119.16,476.62,95.32,571.95,152.31,201.09,0.4219,winter,1,0,england-and-wales
13553,2025-02-13,20250213,30,peak_district,3,4,moderate,5.0,1,0.1164,114.07,403.17,80.63,483.81,143.21,147.32,0.3654,winter,0,0,england-and-wales
13554,2025-02-14,20250214,30,peak_district,3,3,moderate,5.0,0,0.0,107.16,321.49,64.3,385.79,109.72,160.47,0.4992,winter,0,0,england-and-wales
13555,2025-02-16,20250216,30,peak_district,1,2,moderate,5.0,0,0.0,113.44,226.89,45.38,272.26,82.37,89.79,0.3957,winter,1,0,england-and-wales
13556,2025-02-16,20250216,30,peak_district,3,2,moderate,5.0,0,0.0,118.15,236.31,47.26,283.57,66.48,115.57,0.4891,winter,1,0,england-and-wales
13557,2025-02-16,20250216,30,peak_district,2,4,moderate,5.0,0,0.0,109.93,439.72,87.94,527.67,160.1,184.92,0.4205,winter,1,0,england-and-wales
13558,2025-02-19,20250219,30,peak_district,4,4,moderate,5.0,0,0.0,102.75,411.0,82.2,493.2,183.45,150.92,0.3672,winter,0,0,england-and-wales
13559,2025-02-20,20250220,30,peak_district,1,4,moderate,5.0,1,0.0877,114.42,417.53,83.51,501.03,172.67,131.24,0.3143,winter,0,0,england-and-wales
13560,2025-02-23,20250223,30,peak_district,1,4,moderate,5.0,0,0.0,124.1,496.4,99.28,595.68,174.67,185.67,0.374,winter,1,0,england-and-wales
13561,2025-02-23,20250223,30,peak_district,2,3,moderate,5.0,0,0.0,108.95,326.85,65.37,392.22,124.75,153.46,0.4695,winter,1,0,england-and-wales
13562,2025-03-01,20250301,30,peak_district,1,6,moderate,5.0,0,0.0,110.74,664.45,132.89,797.34,222.72,236.25,0.3556,spring,1,0,england-and-wales
13563,2025-03-02,20250302,30,peak_district,3,2,moderate,5.0,0,0.0,110.52,221.04,44.21,265.25,88.97,77.55,0.3508,spring,1,0,england-and-wales
13564,2025-03-05,20250305,30,peak_district,1,2,moderate,5.0,0,0.0,121.29,242.59,48.52,291.1,86.63,83.64,0.3448,spring,0,0,england-and-wales
13565,2025-03-06,20250306,30,peak_district,4,3,moderate,5.0,0,0.0,112.27,336.81,67.36,404.17,136.07,129.54,0.3846,spring,0,0,england-and-wales
13566,2025-03-06,20250306,30,peak_district,1,5,moderate,5.0,0,0.0,111.99,559.97,111.99,671.96,198.02,228.77,0.4085,spring,0,0,england-and-wales
13567,2025-03-10,20250310,30,peak_district,2,2,moderate,5.0,0,0.0,110.25,220.51,44.1,264.61,76.78,93.96,0.4261,spring,0,0,england-and-wales
13568,2025-03-10,20250310,30,peak_district,2,2,moderate,5.0,0,0.0,116.43,232.86,46.57,279.44,93.8,107.8,0.4629,spring,0,0,england-and-wales
13569,2025-03-11,20250311,30,peak_district,4,4,moderate,5.0,0,0.0,121.45,485.79,97.16,582.95,166.51,182.99,0.3767,spring,0,0,england-and-wales
13570,2025-03-14,20250314,30,peak_district,2,1,moderate,5.0,0,0.0,116.77,116.77,23.35,140.12,42.63,47.4,0.4059,spring,0,0,england-and-wales
13571,2025-03-15,20250315,30,peak_district,2,1,moderate,5.0,0,0.0,115.48,115.48,23.1,138.58,41.69,51.63,0.4471,spring,1,0,england-and-wales
13572,2025-03-15,20250315,30,peak_district,4,2,moderate,5.0,0,0.0,118.83,237.67,47.53,285.2,68.33,110.79,0.4662,spring,1,0,england-and-wales
13573,2025-03-19,20250319,30,peak_district,2,1,moderate,5.0,0,0.0,114.77,114.77,22.95,137.72,40.99,41.6,0.3625,spring,0,0,england-and-wales
13574,2025-03-20,20250320,30,peak_district,1,5,moderate,5.0,0,0.0,112.84,564.2,112.84,677.04,235.72,228.64,0.4053,spring,0,0,england-and-wales
13575,2025-03-23,20250323,30,peak_district,2,2,moderate,5.0,0,0.0,110.75,221.5,44.3,265.8,89.93,83.57,0.3773,spring,1,0,england-and-wales
13576,2025-03-25,20250325,30,peak_district,3,4,moderate,5.0,0,0.0,117.35,469.41,93.88,563.29,143.68,224.55,0.4784,spring,0,0,england-and-wales
13577,2025-03-25,20250325,30,peak_district,2,3,moderate,5.0,1,0.1427,110.53,284.27,56.85,341.13,95.89,126.38,0.4446,spring,0,0,england-and-wales
13578,2025-03-26,20250326,30,peak_district,2,6,moderate,5.0,0,0.0,115.3,691.78,138.36,830.14,255.38,260.33,0.3763,spring,0,0,england-and-wales
13579,2025-03-29,20250329,30,peak_district,2,1,moderate,5.0,0,0.0,110.15,110.15,22.03,132.18,39.01,46.66,0.4236,spring,1,0,england-and-wales
13580,2025-03-30,20250330,30,peak_district,4,2,moderate,5.0,0,0.0,125.63,251.25,50.25,301.51,115.8,75.81,0.3017,spring,1,0,england-and-wales
13581,2025-03-31,20250331,30,peak_district,2,2,moderate,5.0,0,0.0,111.87,223.74,44.75,268.49,109.31,68.41,0.3058,spring,0,0,england-and-wales
13582,2025-03-31,20250331,30,peak_district,1,2,moderate,5.0,0,0.0,110.37,220.75,44.15,264.9,70.77,109.35,0.4954,spring,0,0,england-and-wales
13583,2025-04-01,20250401,30,peak_district,1,1,moderate,5.0,0,0.0,121.63,121.63,24.33,145.96,41.62,43.48,0.3575,spring,0,0,england-and-wales
13584,2025-04-03,20250403,30,peak_district,3,1,moderate,5.0,0,0.0,134.34,134.34,26.87,161.21,43.03,63.79,0.4748,spring,0,0,england-and-wales
13585,2025-04-04,20250404,30,peak_district,3,4,moderate,5.0,0,0.0,118.35,473.4,94.68,568.08,179.81,171.9,0.3631,spring,0,0,england-and-wales
13586,2025-04-05,20250405,30,peak_district,3,5,moderate,5.0,0,0.0,120.86,604.28,120.86,725.14,268.47,210.07,0.3476,spring,1,0,england-and-wales
13587,2025-04-09,20250409,30,peak_district,1,6,moderate,5.0,1,0.1532,105.98,538.47,107.69,646.16,229.06,161.54,0.3,spring,0,0,england-and-wales
13588,2025-04-16,20250416,30,peak_district,4,1,moderate,5.0,0,0.0,112.63,112.63,22.53,135.16,39.86,46.01,0.4085,spring,0,0,england-and-wales
13589,2025-04-20,20250420,30,peak_district,2,3,moderate,5.0,0,0.0,117.88,353.63,70.73,424.35,152.11,117.4,0.332,spring,1,0,england-and-wales
13590,2025-04-22,20250422,30,peak_district,1,5,moderate,5.0,1,0.0653,102.93,481.04,96.21,577.25,192.75,194.44,0.4042,spring,0,0,england-and-wales
13591,2025-04-26,20250426,30,peak_district,1,2,moderate,5.0,1,0.1535,122.4,207.21,41.44,248.66,85.52,62.16,0.3,spring,1,0,england-and-wales
13592,2025-04-26,20250426,30,peak_district,3,3,moderate,5.0,0,0.0,116.26,348.78,69.76,418.53,100.48,152.22,0.4364,spring,1,0,england-and-wales
13593,2025-05-01,20250501,30,peak_district,3,3,moderate,5.0,0,0.0,124.07,372.22,74.44,446.67,122.58,183.3,0.4925,spring,0,0,england-and-wales
13594,2025-05-02,20250502,30,peak_district,4,2,moderate,5.0,0,0.0,118.68,237.37,47.47,284.84,64.2,108.97,0.4591,spring,0,0,england-and-wales
13595,2025-05-05,20250505,30,peak_district,1,2,moderate,5.0,0,0.0,114.38,228.77,45.75,274.52,87.71,87.69,0.3833,spring,0,1,england-and-wales
13596,2025-05-06,20250506,30,peak_district,4,1,moderate,5.0,0,0.0,127.03,127.03,25.41,152.44,64.88,40.53,0.319,spring,0,0,england-and-wales
13597,2025-05-07,20250507,30,peak_district,1,4,moderate,5.0,0,0.0,113.81,455.26,91.05,546.31,166.25,186.86,0.4105,spring,0,0,england-and-wales
13598,2025-05-09,20250509,30,peak_district,2,2,moderate,5.0,0,0.0,117.13,234.26,46.85,281.11,103.96,71.98,0.3073,spring,0,0,england-and-wales
13599,2025-05-11,20250511,30,peak_district,4,1,moderate,5.0,0,0.0,112.16,112.16,22.43,134.6,35.33,47.17,0.4205,spring,1,0,england-and-wales
13600,2025-05-11,20250511,30,peak_district,4,3,moderate,5.0,0,0.0,111.48,334.44,66.89,401.32,123.12,109.42,0.3272,spring,1,0,england-and-wales
13601,2025-05-12,20250512,30,peak_district,2,4,moderate,5.0,0,0.0,111.75,447.0,89.4,536.4,138.14,215.78,0.4827,spring,0,0,england-and-wales
13602,2025-05-12,20250512,30,peak_district,2,4,moderate,5.0,1,0.1408,108.23,371.96,74.39,446.36,152.26,165.58,0.4451,spring,0,0,england-and-wales
13603,2025-05-13,20250513,30,peak_district,2,5,moderate,5.0,1,0.1494,126.23,536.84,107.37,644.2,228.08,161.05,0.3,spring,0,0,england-and-wales
13604,2025-05-14,20250514,30,peak_district,4,3,moderate,5.0,0,0.0,118.87,356.6,71.32,427.92,122.31,135.58,0.3802,spring,0,0,england-and-wales
13605,2025-05-15,20250515,30,peak_district,2,5,moderate,5.0,0,0.0,119.49,597.47,119.49,716.96,262.65,214.49,0.359,spring,0,0,england-and-wales
13606,2025-05-15,20250515,30,peak_district,2,6,moderate,5.0,1,0.1228,120.83,635.94,127.19,763.13,194.59,246.76,0.388,spring,0,0,england-and-wales
13607,2025-05-15,20250515,30,peak_district,1,4,moderate,5.0,0,0.0,123.23,492.91,98.58,591.49,191.65,185.43,0.3762,spring,0,0,england-and-wales
13608,2025-05-16,20250516,30,peak_district,1,3,moderate,5.0,0,0.0,109.29,327.87,65.57,393.45,100.73,158.4,0.4831,spring,0,0,england-and-wales
13609,2025-05-16,20250516,30,peak_district,1,3,moderate,5.0,0,0.0,117.44,352.33,70.47,422.79,119.21,159.42,0.4525,spring,0,0,england-and-wales
13610,2025-05-19,20250519,30,peak_district,3,2,moderate,5.0,0,0.0,111.4,222.79,44.56,267.35,75.02,88.88,0.399,spring,0,0,england-and-wales
13611,2025-05-20,20250520,30,peak_district,2,2,moderate,5.0,0,0.0,117.34,234.68,46.94,281.62,96.08,105.17,0.4482,spring,0,0,england-and-wales
13612,2025-05-25,20250525,30,peak_district,1,4,moderate,5.0,0,0.0,113.62,454.46,90.89,545.36,179.38,182.79,0.4022,spring,1,0,england-and-wales
13613,2025-05-25,20250525,30,peak_district,4,2,moderate,5.0,0,0.0,117.29,234.58,46.92,281.49,92.95,101.54,0.4329,spring,1,0,england-and-wales
13614,2025-05-25,20250525,30,peak_district,1,3,moderate,5.0,0,0.0,112.52,337.55,67.51,405.06,128.22,130.97,0.388,spring,1,0,england-and-wales
13615,2025-05-26,20250526,30,peak_district,3,3,moderate,5.0,0,0.0,117.9,353.69,70.74,424.42,121.66,146.0,0.4128,spring,0,1,england-and-wales
13616,2025-05-26,20250526,30,peak_district,3,2,moderate,5.0,0,0.0,129.99,259.98,52.0,311.98,90.33,105.04,0.404,spring,0,1,england-and-wales
13617,2025-05-27,20250527,30,peak_district,4,4,moderate,5.0,0,0.0,110.19,440.75,88.15,528.9,125.23,190.3,0.4318,spring,0,0,england-and-wales
13618,2025-05-28,20250528,30,peak_district,3,1,moderate,5.0,1,0.0505,115.17,109.35,21.87,131.22,53.2,36.85,0.337,spring,0,0,england-and-wales
13619,2025-05-28,20250528,30,peak_district,1,5,moderate,5.0,1,0.0822,104.72,480.52,96.1,576.62,230.59,144.15,0.3,spring,0,0,england-and-wales
13620,2025-05-30,20250530,30,peak_district,3,4,moderate,5.0,0,0.0,113.41,453.65,90.73,544.38,193.76,154.76,0.3412,spring,0,0,england-and-wales
13621,2025-05-31,20250531,30,peak_district,2,3,moderate,5.0,0,0.0,116.77,350.3,70.06,420.36,121.66,147.67,0.4216,spring,1,0,england-and-wales
13622,2025-05-31,20250531,30,peak_district,4,2,moderate,5.0,0,0.0,104.17,208.35,41.67,250.02,70.78,97.44,0.4677,spring,1,0,england-and-wales
13623,2025-06-02,20250602,30,peak_district,1,3,moderate,5.0,0,0.0,104.12,312.36,62.47,374.83,141.76,121.66,0.3895,summer,0,0,england-and-wales
13624,2025-06-02,20250602,30,peak_district,2,1,moderate,5.0,0,0.0,120.17,120.17,24.03,144.21,35.29,53.84,0.448,summer,0,0,england-and-wales
13625,2025-06-08,20250608,30,peak_district,2,2,moderate,5.0,0,0.0,112.4,224.79,44.96,269.75,92.99,76.52,0.3404,summer,1,0,england-and-wales
13626,2025-06-10,20250610,30,peak_district,1,1,moderate,5.0,0,0.0,113.98,113.98,22.8,136.77,42.86,45.11,0.3958,summer,0,0,england-and-wales
13627,2025-06-15,20250615,30,peak_district,4,5,moderate,5.0,1,0.0908,113.29,515.01,103.0,618.01,196.39,182.79,0.3549,summer,1,0,england-and-wales
13628,2025-06-18,20250618,30,peak_district,3,4,moderate,5.0,0,0.0,109.53,438.12,87.62,525.75,171.07,172.16,0.3929,summer,0,0,england-and-wales
13629,2025-06-20,20250620,30,peak_district,2,3,moderate,5.0,0,0.0,111.24,333.72,66.74,400.46,103.36,157.35,0.4715,summer,0,0,england-and-wales
13630,2025-06-21,20250621,30,peak_district,3,1,moderate,5.0,0,0.0,117.38,117.38,23.48,140.86,40.35,38.09,0.3245,summer,1,0,england-and-wales
13631,2025-06-22,20250622,30,peak_district,4,4,moderate,5.0,0,0.0,112.76,451.04,90.21,541.24,123.85,220.09,0.488,summer,1,0,england-and-wales
13632,2025-06-23,20250623,30,peak_district,1,3,moderate,5.0,0,0.0,123.28,369.85,73.97,443.82,159.71,135.84,0.3673,summer,0,0,england-and-wales
13633,2025-06-23,20250623,30,peak_district,1,1,moderate,5.0,0,0.0,119.9,119.9,23.98,143.88,51.09,47.32,0.3947,summer,0,0,england-and-wales
13634,2025-06-30,20250630,30,peak_district,3,2,moderate,5.0,0,0.0,116.83,233.66,46.73,280.39,102.17,79.87,0.3418,summer,0,0,england-and-wales
13635,2025-07-02,20250702,30,peak_district,4,4,moderate,5.0,1,0.1349,117.23,405.64,81.13,486.77,169.68,121.69,0.3,summer,0,0,england-and-wales
13636,2025-07-03,20250703,30,peak_district,4,3,moderate,5.0,1,0.1499,123.28,314.42,62.88,377.3,148.26,107.16,0.3408,summer,0,0,england-and-wales
13637,2025-07-03,20250703,30,peak_district,4,1,moderate,5.0,0,0.0,107.45,107.45,21.49,128.94,38.45,49.03,0.4563,summer,0,0,england-and-wales
13638,2025-07-04,20250704,30,peak_district,1,3,moderate,5.0,0,0.0,115.31,345.92,69.18,415.1,157.21,121.93,0.3525,summer,0,0,england-and-wales
13639,2025-07-05,20250705,30,peak_district,1,1,moderate,5.0,0,0.0,111.92,111.92,22.38,134.31,37.24,39.29,0.3511,summer,1,0,england-and-wales
13640,2025-07-06,20250706,30,peak_district,3,2,moderate,5.0,0,0.0,112.28,224.55,44.91,269.47,65.17,111.57,0.4969,summer,1,0,england-and-wales
13641,2025-07-07,20250707,30,peak_district,1,2,moderate,5.0,1,0.0592,122.16,229.86,45.97,275.83,98.18,87.99,0.3828,summer,0,0,england-and-wales
13642,2025-07-16,20250716,30,peak_district,3,3,moderate,5.0,0,0.0,102.91,308.73,61.75,370.48,110.77,140.99,0.4567,summer,0,0,england-and-wales
13643,2025-07-19,20250719,30,peak_district,2,1,moderate,5.0,1,0.1559,119.37,100.76,20.15,120.91,46.1,30.23,0.3,summer,1,0,england-and-wales
13644,2025-07-20,20250720,30,peak_district,3,2,moderate,5.0,0,0.0,121.61,243.23,48.65,291.87,97.45,89.36,0.3674,summer,1,0,england-and-wales
13645,2025-07-21,20250721,30,peak_district,2,4,moderate,5.0,0,0.0,118.22,472.86,94.57,567.43,188.49,200.15,0.4233,summer,0,0,england-and-wales
13646,2025-07-28,20250728,30,peak_district,2,5,moderate,5.0,1,0.1898,112.98,457.71,91.54,549.25,179.6,203.41,0.4444,summer,0,0,england-and-wales
13647,2025-07-29,20250729,30,peak_district,3,1,moderate,5.0,0,0.0,117.16,117.16,23.43,140.59,39.96,41.59,0.355,summer,0,0,england-and-wales
13648,2025-08-02,20250802,30,peak_district,4,3,moderate,5.0,0,0.0,119.21,357.63,71.53,429.16,154.63,112.5,0.3146,summer,1,0,england-and-wales
13649,2025-08-03,20250803,30,peak_district,4,2,moderate,5.0,0,0.0,108.48,216.95,43.39,260.35,79.63,97.77,0.4506,summer,1,0,england-and-wales
13650,2025-08-04,20250804,30,peak_district,2,2,moderate,5.0,0,0.0,128.63,257.25,51.45,308.7,91.87,118.23,0.4596,summer,0,0,england-and-wales
13651,2025-08-04,20250804,30,peak_district,1,4,moderate,5.0,0,0.0,100.08,400.32,80.06,480.39,155.0,155.18,0.3876,summer,0,0,england-and-wales
13652,2025-08-09,20250809,30,peak_district,4,3,moderate,5.0,0,0.0,112.97,338.9,67.78,406.68,133.94,132.66,0.3914,summer,1,0,england-and-wales
13653,2025-08-11,20250811,30,peak_district,1,2,moderate,5.0,0,0.0,114.57,229.15,45.83,274.98,89.95,94.24,0.4113,summer,0,0,england-and-wales
13654,2025-08-13,20250813,30,peak_district,1,3,moderate,5.0,0,0.0,127.77,383.3,76.66,459.96,164.82,142.13,0.3708,summer,0,0,england-and-wales
13655,2025-08-15,20250815,30,peak_district,2,1,moderate,5.0,0,0.0,107.26,107.26,21.45,128.71,40.13,50.15,0.4675,summer,0,0,england-and-wales
13656,2025-08-17,20250817,30,peak_district,4,1,moderate,5.0,0,0.0,118.96,118.96,23.79,142.76,40.95,45.03,0.3785,summer,1,0,england-and-wales
13657,2025-08-19,20250819,30,peak_district,1,2,moderate,5.0,0,0.0,115.31,230.63,46.13,276.75,79.23,103.47,0.4487,summer,0,0,england-and-wales
13658,2025-08-19,20250819,30,peak_district,4,6,moderate,5.0,1,0.1057,121.34,651.05,130.21,781.26,198.12,283.36,0.4352,summer,0,0,england-and-wales
13659,2025-08-22,20250822,30,peak_district,4,4,moderate,5.0,0,0.0,112.98,451.9,90.38,542.29,153.86,159.55,0.3531,summer,0,0,england-and-wales
13660,2025-08-24,20250824,30,peak_district,3,5,moderate,5.0,0,0.0,117.4,586.98,117.4,704.38,255.33,205.66,0.3504,summer,1,0,england-and-wales
